name_indication,name_activeindication,name_stagegroup,name_cropstage,name_app,name_refapp,bbch_specific,count,summass,name_refapp_adj,treatment,remarks
OTHERS,HERBICIDES-ACTIV,22 PRE-FLOWERING,4159-INFLORESCENCE,SPRAYING,Boom sprayer,4049,1,0.166,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,3 EAR-TREATMENT,A5059-INFLORESCENCE-AUT-CER,-,undefined,5059,4,4.077,undefined,crop,
OTHERS,HERBICIDES-ACTIV,3 EAR-TREATMENT,A6069-FLOWERING-AUT-CER,-,undefined,6069,8,11.793,undefined,crop,
OTHERS,HERBICIDES-ACTIV,3 EAR-TREATMENT,A7090-POST-FLOWERING-AUT-CER,-,undefined,7079,7,14.308,undefined,crop,
OTHERS,HERBICIDES-ACTIV,3 FLOWERING,5069-FLOWERING,-,undefined,5059,7,125.068,undefined,crop,
OTHERS,HERBICIDES-ACTIV,3 FLOWERING,6069-FLOWERING,-,undefined,6069,1,0.024,undefined,crop,
OTHERS,HERBICIDES-ACTIV,3 FLOWERING,6070-FLOWERING,BOARDER-TREATMENT,Boom sprayer,6069,2,0.053,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,3 FLOWERING,6070-FLOWERING,SPRAYING,Boom sprayer,6069,1,0.249,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,3 POST-EM,7092H-RIPENING,-,undefined,7079,3,1.664,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7089-RIPENING,-,undefined,7079,8,20.085,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7089-RIPENING,HIGH-TRACTOR,Boom sprayer,7079,2,0.232,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7097-RIPENING,-,undefined,7079,3,0.123,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7172-EARLY-SUMMER,BOARDER-TREATMENT,Boom sprayer,7079,2,0.037,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7172-EARLY-SUMMER,SPRAYING,Boom sprayer,7079,2,0.059,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7172-FRUIT-UP-TO-2CM,-,undefined,7079,7,0.444,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7179-POST-FLOWERING,-,undefined,7079,1,0.024,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7377-LATE-SUMMER,BOARDER-TREATMENT,Boom sprayer,7079,2,0.048,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7377-LATE-SUMMER,SPRAYING,Boom sprayer,7079,1,0.083,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,7379-FRUIT-FROM-2CM,-,undefined,7079,1,0.273,undefined,crop,
OTHERS,HERBICIDES-ACTIV,31 POST-FLOWERING,8189-RIPENING,-,undefined,8089,3,0.141,undefined,crop,
OTHERS,HERBICIDES-ACTIV,4 FRUITING,7689-WATER-STAGE/KERNEL-FILL,BOARDER-TREATMENT,Boom sprayer,7079,2,0.042,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,4 FRUITING,7689-WATER-STAGE/KERNEL-FILL,SPRAYING,Boom sprayer,7079,1,0.004,Boom sprayer,crop,
OTHERS,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,-,undefined,NA,123,1044.043,undefined,undefined,
OTHERS,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,BROAD,Boom sprayer,NA,10,2.195,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,-,undefined,9,20,13.462,undefined,soil,
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,9,1,0.258,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BACKPACK-APPLICATION,Hand operated sprayer,9,10,2.9,Hand operated sprayer,soil,
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BROAD,Boom sprayer,9,1,0.222,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,4,0.792,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,HELICOPTER/AIRPLANE,Aerial application,9,11,8.565,Aerial application,soil,soil using aerial?
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,HIGH-TRACTOR,Boom sprayer,9,94,227.744,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,IN-FURROW,Soil incorporation,9,5,1.015,Soil incorporation,soil,
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,STRIP-TREATMENT,Boom sprayer,9,3,1.872,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,TRACTOR-APPLICATION,Boom sprayer,9,73,85.149,Boom sprayer,soil,soil using boom sprayer fungicides
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,-,undefined,9,7,7.854,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BACKPACK-APPLICATION,Hand operated sprayer,9,1,0.001,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BOARDER-TREATMENT,Boom sprayer,9,6,0.391,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BURNDOWN,Boom sprayer,9,6,1.97,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SPRAYING,Boom sprayer,9,11,10.973,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,TRACTOR-APPLICATION,Boom sprayer,9,7,0.065,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,BACKPACK-APPLICATION,Hand operated sprayer,9,4,0.023,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,1,0.002,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,TRACTOR-APPLICATION,Boom sprayer,9,8,0.713,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,9,2,0.021,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,BACKPACK-APPLICATION,Hand operated sprayer,9,6,0.587,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,5,7.458,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,HELICOPTER/AIRPLANE,Aerial application,9,7,13.539,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,HIGH-TRACTOR,Boom sprayer,9,8,56.997,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,STRIP-TREATMENT,Boom sprayer,9,3,0.41,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,TRACTOR-APPLICATION,Boom sprayer,9,7,13.381,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,CROP-TREATMENT-BY-JETTING,Boom sprayer,1019,14,0.361,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,HELICOPTER/AIRPLANE,Aerial application,1019,25,0.79,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,HIGH-TRACTOR,Boom sprayer,1019,42,8.429,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1014-LEAF-DEV.-EARLY-AUT-OSR,-,undefined,1019,2,0.066,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1014-LEAF-DEV.-EARLY-AUT-OSR,BROAD,Boom sprayer,1019,5,4.619,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1313-POST-EM-EARLY 2-AUT-CER,BROAD,Boom sprayer,1019,3,0.316,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1421-TILLERING-EARLY-AUT-CER,BROAD,Boom sprayer,1019,1,0.033,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1519-LEAF-DEV.-AUT-OSR,-,undefined,1019,4,0.04,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,A1519-LEAF-DEV.-AUT-OSR,BROAD,Boom sprayer,1019,3,2.269,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1012-POST-EM-EARLY 1-SPR-CER,-,undefined,1019,11,204.423,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1012-POST-EM-EARLY 1-SPR-CER,HIGH-TRACTOR,Boom sprayer,1019,4,0.349,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1012-POST-EM-EARLY 1-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,1019,3,0.149,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1014-LEAF-DEV.-EARLY-SPR-OSR,-,undefined,1019,5,7.106,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1313-POST-EM-EARLY 2-SPR-CER,BROAD,Boom sprayer,1019,2,0.201,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1313-POST-EM-EARLY 2-SPR-CER,HIGH-TRACTOR,Boom sprayer,1019,8,2.135,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1313-POST-EM-EARLY 2-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,1019,7,1.334,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1421-TILLERING-EARLY-SPR-CER,BROAD,Boom sprayer,1019,6,0.423,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1421-TILLERING-EARLY-SPR-CER,HELICOPTER/AIRPLANE,Aerial application,1019,1,0.051,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1421-TILLERING-EARLY-SPR-CER,HIGH-TRACTOR,Boom sprayer,1019,14,5.621,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1421-TILLERING-EARLY-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,1019,14,5.409,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1519-LEAF-DEV.-SPR-LEG,-,undefined,1019,1,2.783,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1519-LEAF-DEV.-SPR-OSR,-,undefined,1019,2,0.07,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S1519-LEAF-DEV.-SPR-OSR,BROAD,Boom sprayer,1019,2,0.611,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S2129-SIDE-SHOTS-SPR-LEG,-,undefined,2029,1,0.616,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S2129-SIDE SHOTS-SPR-OSR,BROAD,Boom sprayer,2029,1,0.944,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S2229-TILLERING-SPR-CER,-,undefined,2029,11,99.971,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,S2229-TILLERING-SPR-CER,BROAD,Boom sprayer,2029,5,0.453,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,0001-PRE/AT-PLANTING-CORN,-,undefined,9,1,0.061,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,0001-PRE/AT-PLANTING-CORN,BROAD,Boom sprayer,9,88,35.39,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,0001-PRE/AT-PLANTING-CORN,HIGH-TRACTOR,Boom sprayer,9,116,13.086,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,0001-PRE/AT-PLANTING-CORN,TRACTOR-APPLICATION,Boom sprayer,9,103,9.311,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,0001H-PREPLANT/AT-PL,-,undefined,9,3,1.049,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,A0001-PRE/AT-PLANT-AUTUMN-OSR,-,undefined,9,2,1.121,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,A0001-PRE/AT-PLANT-AUTUMN-OSR,BROAD,Boom sprayer,9,2,0.027,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPR-LEG,-,undefined,9,2,0.958,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,-,undefined,9,12,85.416,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,HIGH-TRACTOR,Boom sprayer,9,15,8.778,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,TRACTOR-APPLICATION,Boom sprayer,9,14,4.821,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,1 PRE-PLANT,S0001H-PRE/AT-PLANT-SPRING-OSR,-,undefined,9,1,4.158,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0109-BUD-FORMATION,-,undefined,9,12,47.804,undefined,undefined,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0109-BUD-FORMATION,BOARDER-TREATMENT,Boom sprayer,9,6,0.11,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0109-BUD-FORMATION,BURNDOWN,Boom sprayer,9,1,0.071,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0109-BUD-FORMATION,MECHANICAL-TREATMENT,Boom sprayer,9,1,0.002,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0109-BUD-FORMATION,SPRAYING,Boom sprayer,9,11,3.878,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0911-1-2.LEAF,HIGH-TRACTOR,Boom sprayer,1019,15,5.512,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,0911-1-2.LEAF,TRACTOR-APPLICATION,Boom sprayer,1019,7,0.828,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1019-EARLY-LEAF,HELICOPTER/AIRPLANE,Aerial application,1019,7,1.581,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1019-EARLY-LEAF,HIGH-TRACTOR,Boom sprayer,1019,11,1.231,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1019-EARLY-LEAF,TRACTOR-APPLICATION,Boom sprayer,1019,16,2.159,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,-,undefined,1019,15,3.401,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,BOARDER-TREATMENT,Boom sprayer,1019,7,0.518,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,BROAD,Boom sprayer,1019,2,0.238,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,BURNDOWN,Boom sprayer,1019,4,1.108,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,FOLIAR-TREATMENT,Boom sprayer,1019,1,1.138,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-SHOT-DEV.,SPRAYING,Boom sprayer,1019,13,19.595,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,-,undefined,1092,42,353.029,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,1092,1,3.094,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BACKPACK-APPLICATION,Hand operated sprayer,1092,19,2.586,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BROAD,Boom sprayer,1092,8,1.09,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BURNDOWN,Boom sprayer,1092,3,0.031,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,CROP-TREATMENT-BY-JETTING,Boom sprayer,1092,7,0.996,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,FOLIAR-TREATMENT,Boom sprayer,1092,10,149.097,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,HELICOPTER/AIRPLANE,Aerial application,1092,8,19.686,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,HIGH-TRACTOR,Boom sprayer,1092,27,50.889,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SPRAY:OTHERS,Boom sprayer,1092,10,2.458,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SPRAYING,Boom sprayer,1092,5,1.276,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,STRIP-TREATMENT,Boom sprayer,1092,6,4.303,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,TRACTOR-APPLICATION,Boom sprayer,1092,37,33.827,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,-,undefined,1019,6,0.829,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,BACKPACK-APPLICATION,Hand operated sprayer,1019,1,0.018,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,BROAD,Boom sprayer,1019,1,0.006,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,FOLIAR-TREATMENT,Boom sprayer,1019,1,0.003,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,HIGH-TRACTOR,Boom sprayer,1019,5,0.248,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,TRACTOR-APPLICATION,Boom sprayer,1019,11,0.944,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,BACKPACK-APPLICATION,Hand operated sprayer,1019,2,0.359,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,HELICOPTER/AIRPLANE,Aerial application,1019,14,13.924,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,HIGH-TRACTOR,Boom sprayer,1019,33,202.728,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,TRACTOR-APPLICATION,Boom sprayer,1019,32,69.996,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1516-5/6 LEAVES,-,undefined,1019,1,0.038,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,BROAD,Boom sprayer,2029,1,0.397,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,HELICOPTER/AIRPLANE,Aerial application,2029,12,6.254,Aerial application,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,HIGH-TRACTOR,Boom sprayer,2029,33,102.774,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,TRACTOR-APPLICATION,Boom sprayer,2029,34,33.677,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,-,undefined,3039,10,3.178,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,BROAD,Boom sprayer,3039,3,0.207,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,FOLIAR-TREATMENT,Boom sprayer,3039,5,0.015,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,3351-BOOTING,BROAD,Boom sprayer,3039,7,2.098,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,-,undefined,4049,5,0.629,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,BACKPACK-APPLICATION,Hand operated sprayer,4049,1,0.035,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,BROAD,Boom sprayer,4049,1,0.003,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,HIGH-TRACTOR,Boom sprayer,4049,7,0.853,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,TRACTOR-APPLICATION,Boom sprayer,4049,13,3.703,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,-,undefined,5059,14,199.164,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,BACKPACK-APPLICATION,Hand operated sprayer,5059,6,0.375,Hand operated sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,TRACTOR-APPLICATION,Boom sprayer,5059,10,2.802,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,A4049-BOOTING-AUT-CER,-,undefined,4049,1,0.578,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,-,undefined,3039,6,101.985,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,BROAD,Boom sprayer,3039,11,2.455,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3032-STEM ELONG 1-SPR-OSR,-,undefined,3039,1,0.015,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3032-STEM ELONG 1-SPR-OSR,BROAD,Boom sprayer,3039,5,2.436,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3049-STEM ELONG-SPR-OSR,-,undefined,3039,1,0.075,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,-,undefined,3039,8,20.281,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,BROAD,Boom sprayer,3039,2,0.134,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,-,undefined,3039,2,0.024,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,BROAD,Boom sprayer,3039,9,1.207,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,HIGH-TRACTOR,Boom sprayer,3039,14,5.471,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,3039,17,5.589,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S3739-FLAG-LEAF-VISIB-SPR-CER,BROAD,Boom sprayer,3039,14,1.261,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,-,undefined,4049,6,11.607,undefined,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,BROAD,Boom sprayer,4049,6,0.533,Boom sprayer,crop,
OTHERS,INSECTICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,HIGH-TRACTOR,Boom sprayer,4049,14,3.452,Boom sprayer,crop,
